actor2	Caged	ChrisLundquist	ElizabethN	Foggybtmgirl	Haacked	ScarlettSparks	TwP	VxJasonxV	achiu	adelcambre	aden	afeld	alanjrogers	alindeman	alysonla	amateurhuman	ammeep	andrew	antonio	arfon	aroben	arrbee	asenchi	atmos	azizshamim	balevine	benbalter	benogle	bernars	bhuga	bkeepers	bleikamp	bleything	bnferguson	briandoll	brianmario	brntbeer	calavera	cameronmcefee	charliesome	chrishunt	chrissiebrodigan	ckj	cobyism	connors	d2fn	danishkhan	dannygreg	davideg	dbussink	defunkt	derekgr	devinreams	dewski	dgoodlad	dgraham	dice	dreww	dsorkin	eanakashima	emilyistoofunky	erebor	fabianperez	fooforge	furyus	gjtorikian	grantr	gregose	holman	hoolio	izuzak	jakeboxer	jakedouglas	jameswhite	jammur	jasonlong	jasonrudolph	jbarnette	jch	jdennes	jdmaturen	jdpace	jessephus	jesseplusplus	jfryman	jglovier	jgreet	jhosman	jlord	jmickeyd	jnewland	jnunemaker	joewilliams	johndbritton	jonmagic	jonrohan	jordanmccullough	josh	joshaber	joshvera	jroll	jspahrsummers	jssjr	juliamae	kansaichris	kasima	kcshearon	kdaigle	keithduncan	kevinsawicki	kneath	leehuffman	leereilly	leongersing	lildude	lizclink	lukehefson	lynnwallenstein	maddox	mastahyeti	matthewmccullough	mattyoho	mcolyer	mdiep	mdo	meatcoder	mhagger	michaeltwofish	mikemcquaid	mislav	mojombo	mtodd	muan	mutle	nakajima	nathansobo	neverett	newmerator	nickh	niik	nuclearsandwich	orderedlist	paulcbetts	peff	pengwynn	petros	piki	pjhyett	probablycorey	ptoomey3	rachelmyers	raganwald	rathjenc	rick	robrix	rodjek	rothsa	rsanheim	rsese	rtomayko	rubiojr	rubyist	sachinr	samlambert	sbryant	schacon	scottjg	shawndavenport	shayfrendt	shiftkey	simonsj	skalnik	sophiec	southgate	spicycode	spraints	sroberts	sshirokov	steveward	sundaykofax	talniv	tclem	technicalpickles	technoweenie	tekkub	thedaniel	tjl2	tmm1	tnm	tobiasahlin	vmg	watsonian	ymendel	zerowidth
peff	124.0	0.0	0.0	0.0	2839.0	0.0	0.0	0.0	0.0	252.0	0.0	240.0	4960.0	374.0	0.0	0.0	0.0	61.0	0.0	0.0	12135.0	573876.0	0.0	179.0	0.0	124.0	0.0	0.0	0.0	0.0	1442.0	0.0	360.0	0.0	0.0	4028.0	118.0	0.0	0.0	668.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2356.0	0.0	136.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	472.0	0.0	0.0	0.0	59.0	0.0	1.0	12.0	0.0	0.0	0.0	18.0	0.0	0.0	3953.0	0.0	891.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	60.0	1378.0	6946.0	496.0	0.0	15377.0	0.0	4.0	0.0	0.0	0.0	0.0	128.0	4200.0	0.0	0.0	0.0	372.0	0.0	0.0	59.0	0.0	0.0	130.0	3427.0	0.0	0.0	0.0	0.0	0.0	1336.0	0.0	0.0	2.0	78.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	4214.0	7.0	0.0	0.0	2764.0	0.0	124.0	0.0	840.0	236.0	0.0	0.0	0.0	0.0	0.0	1986.0	3224.0	0.0	0.0	301.0	0.0	2664.0	18.0	0.0	0.0	0.0	24.0	39943.0	30658.0	295.0	0.0	1413.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	354.0	118.0	0.0	0.0	2375.0	0.0	263.0	118.0	0.0	0.0	422151.0	431.0	0.0	409188.0	0.0	744.0	0.0
pengwynn	5779.0	48.0	0.0	0.0	19466.0	0.0	0.0	3621.0	30.0	414.0	0.0	67212.0	717.0	85513.0	4616.0	7.0	396.0	9171.0	0.0	14665.0	2592.0	4636.0	29.0	117525.0	46.0	1.0	13133.0	4.0	0.0	36408.0	917.0	0.0	35.0	393.0	10.0	3515.0	307.0	11494.0	12760.0	43.0	1125.0	3.0	1.0	70438.0	5.0	0.0	2504.0	4292.0	1.0	813.0	3456.0	3510.0	5.0	2116.0	2278.0	2306.0	0.0	3489.0	8.0	4.0	0.0	9.0	7307.0	19.0	0.0	515687.0	1153.0	2314.0	160542.0	3.0	440475.0	11.0	16226.0	0.0	0.0	183.0	431985.0	89794.0	5442.0	196912.0	0.0	40717.0	0.0	0.0	136.0	2469.0	24.0	3.0	9400.0	64.0	129.0	549.0	0.0	1187.0	837.0	1221.0	919.0	1058.0	3697.0	243.0	15.0	35856.0	0.0	4612.0	5255.0	1.0	0.0	41183.0	3602.0	1712.0	8072.0	32.0	35430.0	3.0	8.0	0.0	7.0	773.0	5430.0	12728.0	3956.0	1615.0	0.0	138.0	65.0	813.0	3.0	2328.0	69844.0	42167.0	519.0	2459.0	196.0	6.0	0.0	1.0	0.0	385.0	11.0	207.0	75.0	37.0	639.0	124.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	11.0	0.0	24266.0	175.0	0.0	0.0	23381.0	9230.0	407.0	855.0	0.0	20.0	0.0	1307.0	3125.0	247.0	48.0	52.0	18205.0	0.0	659.0	0.0	0.0	54.0	7479.0	39.0	219.0	385.0	0.0	2.0	50287.0	6515.0	766388.0	4645.0	26.0	2.0	7024.0	90.0	63582.0	5702.0	19660.0	10754.0	1166.0
petros	156.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	1950.0	0.0	0.0	0.0	1.0	0.0	0.0	236.0	0.0	0.0	6.0	330.0	276.0	1242.0	3.0	18.0	150.0	0.0	53.0	0.0	117.0	0.0	0.0	0.0	423.0	9.0	0.0	0.0	9.0	0.0	0.0	6.0	0.0	0.0	0.0	120.0	0.0	3.0	0.0	0.0	138.0	0.0	0.0	0.0	1.0	0.0	87.0	0.0	0.0	14.0	0.0	30.0	0.0	0.0	0.0	3.0	0.0	0.0	43.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	31.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	1.0	33.0	0.0	1656.0	282.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	36.0	0.0	0.0	3.0	0.0	0.0	0.0	267.0	0.0	27.0	0.0	147411.0	3.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	414.0	15.0	0.0	32.0	0.0	0.0	1104.0	0.0	0.0	12.0	0.0	0.0	0.0	6.0	3.0	276.0	7.0	0.0	1.0	0.0	4626.0	0.0	12.0	0.0	1402.0	0.0
piki	78.0	0.0	0.0	0.0	114.0	0.0	24.0	0.0	0.0	12.0	0.0	0.0	240.0	450.0	0.0	0.0	0.0	0.0	0.0	7800.0	29576.0	27756.0	0.0	0.0	0.0	6.0	48.0	0.0	0.0	24.0	1320.0	0.0	6.0	12.0	72.0	804.0	0.0	204.0	0.0	480.0	0.0	0.0	0.0	36.0	36.0	0.0	0.0	150.0	0.0	0.0	24.0	6.0	0.0	0.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.0	0.0	0.0	48.0	0.0	120.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	30.0	12.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9114.0	336.0	24.0	0.0	744.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	270.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	6.0	120.0	0.0	0.0	0.0	84.0	0.0	18.0	0.0	0.0	132.0	0.0	0.0	24.0	0.0	0.0	29.0	0.0	0.0	12.0	0.0	0.0	0.0	204.0	840.0	6.0	36.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	1164.0	156.0	108.0	0.0	114.0	12.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	1746.0	0.0	0.0	126.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	120.0	12.0	0.0	24.0	0.0	0.0	1992.0	17970.0	0.0	19794.0	0.0	60.0	0.0
pjhyett	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	380.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	16.0	0.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	232.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	2708.0	0.0	20.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	24.0	8.0	0.0	0.0	2.0	0.0	12.0	8.0	0.0	0.0	0.0	4.0	0.0	72.0	4.0	0.0	0.0
probablycorey	1043.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	645.0	0.0	2047.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	704.0	0.0	0.0	0.0	3.0	0.0	1319.0	156758.0	0.0	6496.0	0.0	0.0	0.0	1935.0	645.0	0.0	0.0	0.0	11050.0	5.0	0.0	0.0	0.0	126.0	0.0	21.0	0.0	6.0	0.0	0.0	288.0	645.0	645.0	645.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	770.0	674.0	25.0	4.0	1.0	248770.0	0.0	0.0	1.0	1.0	3.0	645.0	2588.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	1.0	1290.0	0.0	0.0	0.0	645.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	628356.0	0.0	0.0	1.0	0.0	0.0	0.0	645.0	0.0	0.0	0.0	645.0	0.0	1829.0	1.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	648.0	743.0	0.0	21.0	264788.0	0.0	0.0	0.0	88.0	0.0	0.0	28468.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	645.0	3.0	0.0	671.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	58.0	12.0	2.0	0.0	30748.0	0.0	27.0	15.0	646.0	0.0	122.0	2.0	0.0
ptoomey3	6.0	0.0	0.0	0.0	11.0	0.0	3.0	26.0	0.0	6.0	0.0	477.0	0.0	1844.0	2.0	0.0	0.0	6.0	277.0	790.0	150.0	0.0	12.0	284.0	0.0	25.0	7.0	716.0	0.0	2.0	765.0	0.0	75.0	1.0	7.0	425.0	0.0	17.0	21.0	14961.0	25.0	0.0	1.0	25.0	3.0	0.0	1.0	3.0	1.0	1075.0	258.0	0.0	0.0	2.0	0.0	125.0	1.0	0.0	25.0	0.0	0.0	1.0	0.0	0.0	25.0	4265.0	75.0	1025.0	8.0	0.0	160.0	0.0	0.0	0.0	51.0	0.0	25.0	276.0	75.0	12.0	0.0	0.0	0.0	25.0	0.0	2.0	3.0	0.0	0.0	100.0	25.0	4.0	0.0	28.0	6.0	51.0	0.0	3744.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	50.0	459.0	75.0	0.0	52.0	0.0	0.0	1.0	0.0	0.0	0.0	769.0	13.0	50.0	25.0	3.0	8.0	0.0	0.0	1.0	0.0	768.0	394.0	326.0	12.0	0.0	1.0	214.0	50.0	0.0	0.0	0.0	26.0	0.0	6.0	0.0	2.0	3.0	12.0	0.0	196.0	0.0	0.0	230.0	0.0	197.0	0.0	9.0	25.0	490.0	1.0	544.0	1.0	0.0	25.0	0.0	50.0	0.0	55.0	0.0	0.0	6.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	2.0	525.0	5.0	0.0	0.0	3274.0	2445.0	0.0	165.0	0.0	186.0	200.0
rachelmyers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	6.0	0.0	7.0	0.0	128.0	0.0	0.0	0.0	8.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	2208.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	18782.0	74.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34804.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	384.0	0.0	1.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384.0	2.0
raganwald	0.0	0.0	0.0	0.0	2102.0	0.0	0.0	9.0	676.0	37.0	0.0	177.0	0.0	652.0	0.0	0.0	0.0	0.0	99.0	9.0	62.0	18.0	0.0	131.0	0.0	9.0	17.0	0.0	0.0	0.0	2309.0	0.0	27.0	0.0	0.0	138.0	0.0	0.0	41.0	5447.0	12.0	0.0	5.0	91.0	0.0	0.0	0.0	0.0	0.0	387.0	17.0	1.0	0.0	1.0	0.0	45.0	0.0	0.0	9.0	0.0	0.0	5.0	675.0	0.0	9.0	1271.0	27.0	369.0	20.0	0.0	9.0	0.0	14.0	0.0	18.0	0.0	9.0	127.0	501.0	0.0	0.0	0.0	0.0	9.0	0.0	676.0	0.0	2.0	0.0	36.0	9.0	0.0	0.0	10.0	34.0	18.0	0.0	1114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	23.0	18.0	0.0	27.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	352.0	437.0	20.0	9.0	15.0	5.0	0.0	0.0	5.0	0.0	283.0	0.0	147.0	5.0	1.0	0.0	54.0	18.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	11.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	54.0	0.0	0.0	9.0	194.0	0.0	268.0	0.0	0.0	9.0	0.0	18.0	0.0	9.0	0.0	0.0	5.0	0.0	37.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	1130.0	432.0	1.0	236.0	1.0	108.0	72.0
rathjenc	0.0	0.0	0.0	0.0	0.0	3627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1482.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	403.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.0	0.0	0.0	0.0	0.0	559.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rick	668.0	36.0	0.0	0.0	682.0	1116.0	179.0	67.0	18.0	112.0	0.0	344.0	643.0	3555.0	85.0	0.0	0.0	57.0	49.0	58109.0	2278.0	74156.0	30.0	17657.0	27.0	20.0	494.0	0.0	0.0	545.0	11499.0	0.0	28.0	89.0	543.0	6349.0	17.0	1521.0	270.0	6013.0	13.0	0.0	3.0	492.0	267.0	0.0	12.0	644.0	0.0	172.0	544.0	90.0	0.0	5.0	0.0	63.0	89.0	63.0	10.0	0.0	456.0	3.0	162.0	0.0	4.0	21147.0	33.0	206.0	576.0	5.0	9069.0	68.0	336.0	1.0	98.0	0.0	7753.0	1712.0	1441.0	4617.0	0.0	651.0	4.0	4.0	3.0	201.0	213.0	28.0	174.0	16.0	37.0	552.0	0.0	16.0	20.0	56.0	0.0	68739.0	896.0	80.0	0.0	2821.0	0.0	174.0	24.0	0.0	0.0	710.0	119.0	3437.0	159.0	0.0	645.0	48.0	0.0	1.0	0.0	2.0	102.0	370.0	4472.0	35.0	4.0	10.0	626.0	0.0	48.0	56.0	0.0	1252.0	393.0	182.0	181.0	3.0	1.0	40.0	8.0	0.0	64.0	88.0	50.0	23.0	888.0	1986.0	24266.0	267.0	1164.0	0.0	1.0	197.0	0.0	54.0	52.0	0.0	429.0	825.0	5.0	1440.0	257.0	1841.0	17.0	0.0	19.0	0.0	41.0	42.0	6285.0	3.0	0.0	731.0	0.0	687.0	0.0	0.0	25.0	188.0	47.0	390.0	0.0	76.0	0.0	1278.0	4975.0	13620.0	482.0	73.0	1.0	920.0	134263.0	1159.0	55892.0	234.0	677.0	62.0
robrix	29.0	21.0	0.0	0.0	692.0	0.0	0.0	36.0	0.0	70.0	0.0	31.0	38027.0	78.0	0.0	0.0	4.0	390.0	9.0	3.0	3350.0	123285.0	1.0	186.0	0.0	29.0	0.0	27.0	0.0	88.0	1.0	0.0	44.0	0.0	0.0	754.0	0.0	0.0	112.0	55.0	0.0	0.0	0.0	178.0	0.0	4.0	0.0	48476.0	0.0	0.0	346.0	26.0	3.0	0.0	21.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	46.0	1.0	8.0	28.0	2.0	1.0	1.0	0.0	28.0	2.0	39.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	3.0	0.0	0.0	3.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	694.0	273361.0	7421.0	0.0	531192.0	0.0	66.0	0.0	0.0	0.0	3.0	4216.0	806.0	0.0	0.0	4.0	255.0	0.0	0.0	3.0	0.0	6.0	26.0	0.0	26.0	24.0	8994.0	0.0	0.0	87.0	0.0	56346.0	255.0	0.0	3.0	0.0	0.0	0.0	26.0	0.0	0.0	52.0	174.0	3.0	27.0	3294.0	3224.0	175.0	0.0	156.0	0.0	1.0	0.0	3.0	0.0	0.0	429.0	0.0	0.0	0.0	208.0	0.0	217.0	0.0	0.0	0.0	0.0	3.0	0.0	6428.0	121.0	3.0	331.0	0.0	18.0	0.0	0.0	0.0	3.0	45.0	0.0	0.0	0.0	0.0	419.0	0.0	6.0	18.0	55.0	0.0	1.0	96.0	61.0	85566.0	9.0	176.0	6.0
rodjek	54.0	0.0	0.0	0.0	18.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	0.0	0.0	0.0	750.0	0.0	5850.0	3276.0	0.0	0.0	2494.0	441.0	0.0	36.0	0.0	0.0	18.0	1014.0	0.0	0.0	9.0	54.0	450.0	0.0	153.0	0.0	359.0	0.0	0.0	0.0	27.0	27.0	0.0	0.0	27.0	0.0	0.0	18.0	0.0	0.0	0.0	2750.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	261.0	0.0	0.0	36.0	0.0	90.0	8.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	18.0	9.0	0.0	0.0	0.0	1000.0	0.0	0.0	250.0	0.0	0.0	0.0	6792.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	90.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	27.0	108.0	0.0	0.0	9.0	0.0	0.0	0.0	825.0	0.0	0.0	0.0	89.0	9.0	144.0	2.0	0.0	0.0	0.0	1638.0	0.0	198.0	0.0	0.0	45.0	0.0	504.0	0.0	0.0	0.0	0.0	2.0	36.0	0.0	0.0	0.0	18.0	9.0	12.0	26.0	0.0	0.0	18.0	13474.0	0.0	66.0	0.0	30.0	0.0
rothsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	25.0	0.0	72.0	1.0	0.0	0.0	0.0	11.0	1.0	8.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	396.0	0.0	3.0	0.0	0.0	15.0	0.0	0.0	0.0	595.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	43.0	2.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	4.0	41.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	11.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	4.0	1.0	8.0	0.0	6.0	2.0	3.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	1.0	3.0	1.0	0.0	0.0	0.0	3.0	11.0	0.0	30.0	0.0	13.0	216.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	19.0	0.0	19.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	1.0	0.0	1.0	124.0	17.0	0.0	6.0	0.0	8.0	9.0
rsanheim	1223.0	3423.0	0.0	0.0	767.0	0.0	18.0	155.0	23.0	833.0	0.0	651.0	52.0	4203.0	86.0	4.0	0.0	52.0	234.0	6117.0	6341.0	4648.0	181.0	36232.0	10.0	25.0	1012.0	69.0	0.0	8232.0	1180.0	2136.0	9749.0	15.0	57.0	893.0	6.0	381.0	358.0	11807.0	88.0	2.0	9.0	4659.0	34.0	652.0	0.0	130.0	0.0	817.0	1538.0	85.0	7.0	27.0	102.0	135.0	9.0	60.0	19.0	1068.0	0.0	24.0	152.0	12.0	19.0	9576.0	77.0	825.0	147.0	4.0	7783.0	22.0	928.0	4.0	51.0	201.0	7399.0	2360.0	11508.0	3504.0	0.0	620.0	0.0	24.0	4.0	150.0	53.0	0.0	160.0	81.0	1975.0	0.0	0.0	47.0	0.0	84.0	3.0	11077.0	56.0	5.0	0.0	38874.0	0.0	80.0	56.0	0.0	0.0	703.0	4023.0	88.0	197.0	0.0	660.0	3.0	0.0	0.0	8.0	0.0	90.0	848.0	299.0	104.0	59.0	4.0	37181.0	0.0	18.0	56.0	93932.0	30762.0	516.0	13683.0	2164.0	23.0	0.0	118.0	38.0	0.0	216.0	352.0	61.0	0.0	89.0	301.0	23381.0	147411.0	114.0	12.0	4.0	490.0	5.0	194.0	0.0	1440.0	208.0	89.0	19.0	0.0	171.0	1173.0	4.0	0.0	19.0	6.0	64.0	2071.0	489.0	27.0	3773.0	228.0	0.0	725.0	0.0	0.0	8728.0	112.0	93.0	59.0	24.0	0.0	2.0	845.0	9.0	15660.0	166.0	220.0	0.0	3025.0	15699.0	1130.0	3829.0	243.0	11059.0	182.0
rsese	46.0	0.0	0.0	0.0	84.0	0.0	2.0	24.0	0.0	0.0	0.0	34.0	0.0	36.0	32.0	2.0	0.0	0.0	0.0	746.0	16.0	0.0	0.0	704.0	5.0	0.0	433.0	0.0	0.0	130.0	110.0	0.0	0.0	4.0	10.0	74.0	0.0	51.0	88.0	39.0	0.0	1.0	0.0	343.0	5.0	0.0	0.0	27.0	0.0	0.0	18.0	24.0	1.0	0.0	0.0	16.0	1.0	24.0	0.0	0.0	0.0	0.0	50.0	6.0	0.0	3592.0	8.0	19.0	13.0	0.0	3067.0	3.0	112.0	0.0	1.0	0.0	2952.0	600.0	0.0	1364.0	0.0	248.0	0.0	0.0	0.0	40.0	3.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	754.0	0.0	0.0	0.0	200.0	0.0	32.0	26.0	0.0	0.0	264.0	24.0	6.0	56.0	0.0	240.0	0.0	0.0	0.0	1.0	0.0	32.0	71.0	10.0	458.0	0.0	0.0	17.0	0.0	0.0	16.0	3.0	44.0	258.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0	0.0	9230.0	3.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	257.0	0.0	9.0	0.0	171.0	0.0	18.0	0.0	0.0	0.0	0.0	8.0	16.0	22.0	0.0	0.0	37.0	0.0	7.0	0.0	0.0	0.0	40.0	0.0	4.0	0.0	0.0	1.0	322.0	1.0	5128.0	34.0	0.0	0.0	48.0	1496.0	440.0	20.0	88.0	74.0	8.0
